EVENT_TIME,EVENT_ID,CHANNEL,CHALLENGE_RESULT,USER_ID,IP_ADDRESS,ISP,USER_COUNTRY,PAYEE_ID,PAYEE_COUNTRY,AMOUNT,IS_FRAUD
20160805 21:33,2689,MOBILE-APP,Y,user261,70.46.145.104,ISP7,NGA,payee97,USA,2000,G
20160805 21:34,2690,WEB,Y,user284,164.222.116.27,ISP5,NIU,payee56,URY,6,G
20160805 21:34,2691,WEB,Y,user104,112.0.17.113,ISP29,PRK,payee55,UKR,400,G
20160805 21:34,2692,MOBILE-APP,Y,user10,225.201.146.118,ISP14,MNP,payee2,UGA,20,G
20160805 21:34,2693,WEB,Y,user371,28.51.93.170,ISP11,NOR,payee25,TZA,10000,G
20160805 21:35,2694,MOBILE-APP,Y,user243,76.206.139.49,ISP23,OMN,payee32,TWN,400,G
20160805 21:38,2695,MOBILE-BROWSER,Y,user126,203.245.5.128,ISP1,PAK,payee50,TUV,500,G
20160805 21:38,2696,MOBILE-APP,Y,user182,177.61.101.96,ISP4,PLW,payee93,TUR,6000,G
20160805 21:41,2697,MOBILE-APP,Y,user757,17.32.86.188,ISP9,PSE,payee54,TUN,100,G
20160805 21:42,2698,MOBILE-BROWSER,Y,user158,252.132.145.85,ISP25,PAN,payee17,NGA,2,G
20160805 21:46,2699,WEB,Y,user319,89.195.212.205,ISP6,PNG,payee59,CHN,7,G
20160805 21:47,2700,MOBILE-BROWSER,Y,user462,213.189.66.57,ISP30,PRY,payee95,TLS,5000,G
20160805 21:48,2701,WEB,Y,user149,9.249.229.58,ISP4,PER,payee82,CHN,2,G
20160805 21:48,2702,MOBILE-APP,Y,user503,189.71.18.35,ISP8,PHL,payee29,NGA,5,G
20160805 21:52,2703,WEB,Y,user515,90.155.159.191,ISP9,CHN,payee13,TJK,100000,G
20160805 21:55,2704,WEB,Y,user55,197.152.195.224,ISP4,CHN,payee95,THA,5000,G
20160805 21:59,2705,MOBILE-APP,Y,user542,126.83.20.239,ISP24,COL,payee41,TGO,7,G
20160805 21:59,2706,MOBILE-BROWSER,Y,user723,4.9.121.198,ISP13,USA,payee10,CHN,80000,G
20160805 22:02,2707,MOBILE-APP,N,user278,230.222.68.51,ISP6,PRK,payee50,UKR,40000,F
20160805 22:07,2708,MOBILE-APP,Y,user14,87.122.77.199,ISP26,GBR,payee88,YEM,600,G
20160805 22:07,2709,MOBILE-APP,Y,user251,91.181.225.163,ISP4,NOR,payee48,CHN,40,F
20160805 22:09,2710,WEB,Y,user652,223.252.35.100,ISP2,CHN,payee64,XKX,10,G
20160805 22:09,2711,WEB,Y,user152,237.75.3.191,ISP6,NLD,payee19,WSM,600,G
20160805 22:13,2712,MOBILE-BROWSER,N,user503,77.18.149.124,ISP2,ARG,payee41,WLF,3000,G
20160805 22:13,2713,MOBILE-BROWSER,N,user284,222.200.138.235,ISP23,ISL,payee78,VUT,9000,G
20160805 22:14,2714,MOBILE-APP,Y,user112,231.41.17.250,ISP3,NOR,payee26,TZA,400,F
20160805 22:15,2715,WEB,Y,user520,151.182.185.7,ISP19,ITA,payee22,USA,10,G
20160805 22:21,2716,MOBILE-BROWSER,Y,user652,232.245.117.207,ISP9,DEU,payee12,RUS,60000,G
20160805 22:24,2717,WEB,Y,user182,102.165.154.4,ISP10,MAC,payee2,NGA,20000,G
20160805 22:33,2718,MOBILE-APP,Y,user10,227.136.179.251,ISP11,USA,payee2,VEN,50,G
20160805 22:34,2719,MOBILE-BROWSER,Y,user149,5.118.66.107,ISP2,USA,payee15,VCT,200,G
20160805 22:37,2720,MOBILE-BROWSER,Y,user542,11.104.248.108,ISP6,NIC,payee37,VAT,70,G
20160805 22:42,2721,WEB,Y,user412,2.4.185.180,ISP11,NER,payee92,UZB,8,G
20160805 22:46,2722,MOBILE-BROWSER,Y,user284,143.61.21.136,ISP9,NGA,payee27,USA,20,G
20160805 22:47,2723,WEB,N,user828,92.85.29.177,ISP6,NIU,payee67,URY,400,G
20160805 22:48,2724,MOBILE-BROWSER,N,user820,168.132.218.250,ISP6,PRK,payee24,UKR,7,G
20160805 22:49,2725,MOBILE-APP,Y,user875,176.167.166.132,ISP2,MNP,payee30,UGA,90,G
20160805 22:50,2726,WEB,Y,user497,32.130.176.150,ISP4,NOR,payee75,TZA,9,G
20160805 22:50,2727,MOBILE-BROWSER,N,user468,123.110.153.17,ISP11,OMN,payee100,USA,90000,G
20160805 22:51,2728,MOBILE-APP,N,user533,91.181.90.164,ISP5,PAK,payee83,TUV,100,G
20160805 22:54,2729,MOBILE-BROWSER,N,user528,30.219.149.186,ISP5,CHN,payee87,NGA,900,G
20160805 22:59,2730,MOBILE-BROWSER,N,user379,62.160.161.101,ISP21,PSE,payee82,TUN,1000,G
20160805 23:00,2731,MOBILE-APP,Y,user800,102.254.220.156,ISP1,PAN,payee2,TTO,1000,G
20160805 23:09,2732,MOBILE-APP,Y,user837,248.128.174.152,ISP16,PNG,payee15,TON,2,G
20160805 23:12,2733,MOBILE-BROWSER,Y,user488,77.227.31.163,ISP26,PRY,payee66,USA,100000,G
20160805 23:13,2734,WEB,Y,user200,207.227.229.71,ISP24,OMN,payee38,TWN,80,F
20160805 23:17,2735,WEB,N,user341,196.237.150.60,ISP19,PER,payee17,TKM,20000,G
20160805 23:19,2736,WEB,N,user482,35.231.145.161,ISP5,CHN,payee65,RUS,10000,G
20160805 23:21,2737,MOBILE-APP,Y,user513,76.15.29.85,ISP24,PCN,payee75,USA,20000,G
20160805 23:22,2738,WEB,N,user557,236.143.247.181,ISP14,CHN,payee61,RUS,100,G
20160805 23:24,2739,WEB,N,user748,159.173.0.228,ISP7,CHN,payee7,TGO,500,G
20160805 23:31,2740,MOBILE-BROWSER,N,user64,233.242.221.150,ISP29,GBR,payee31,RUS,700,F
20160805 23:42,2741,MOBILE-BROWSER,Y,user615,33.32.129.172,ISP12,NLD,payee2,WSM,40000,G
20160805 23:46,2742,MOBILE-APP,N,user630,20.111.141.120,ISP20,GBR,payee41,WLF,600,G
20160805 23:47,2743,MOBILE-APP,N,user581,153.101.121.119,ISP5,CHN,payee45,VUT,90000,G
20160805 23:47,2744,MOBILE-BROWSER,Y,user639,123.8.0.203,ISP25,NLD,payee26,CHN,6000,G
20160805 23:48,2745,WEB,N,user673,77.90.97.236,ISP23,USA,payee1,ZAF,9000,G
20160805 23:52,2746,MOBILE-APP,Y,user730,216.75.118.218,ISP18,USA,payee50,TKM,40,G
20160805 23:56,2747,MOBILE-APP,N,user347,226.214.190.44,ISP19,ITA,payee65,VEN,90000,G
20160805 23:57,2748,MOBILE-BROWSER,N,user522,61.69.155.18,ISP6,DEU,payee92,VCT,8,G
20160805 23:57,2749,WEB,Y,user825,214.76.60.109,ISP27,GBR,payee93,VAT,50,G
20160805 23:58,2750,MOBILE-APP,Y,user450,177.100.100.74,ISP13,NCL,payee61,UZB,400,G
20160806 00:01,2751,MOBILE-APP,N,user720,156.84.23.250,ISP14,USA,payee56,ZAF,9,G
20160806 00:06,2752,MOBILE-BROWSER,N,user498,179.213.64.84,ISP29,GBR,payee50,YEM,80,G
20160806 00:12,2753,WEB,Y,user475,51.112.7.104,ISP30,CHN,payee49,XKX,100,G
20160806 00:12,2754,MOBILE-BROWSER,Y,user699,161.190.212.54,ISP20,NLD,payee3,WSM,30,G
20160806 00:19,2755,MOBILE-APP,Y,user466,127.144.204.101,ISP9,ARG,payee40,WLF,40000,G
20160806 00:22,2756,MOBILE-BROWSER,Y,user364,141.54.101.31,ISP26,ISL,payee34,VUT,60000,G
20160806 00:34,2757,MOBILE-APP,Y,user574,46.26.43.32,ISP11,ITA,payee86,CHN,10,G
20160806 00:37,2758,MOBILE-BROWSER,Y,user321,247.235.201.51,ISP30,DEU,payee7,RUS,6,G
20160806 00:40,2759,MOBILE-BROWSER,Y,user664,199.95.40.115,ISP12,MAC,payee43,NGA,10000,G
20160806 00:41,2760,WEB,Y,user760,219.51.174.203,ISP26,NCL,payee52,VEN,5000,G
20160806 00:43,2761,MOBILE-BROWSER,Y,user390,170.106.48.83,ISP2,USA,payee88,VCT,7000,G
20160806 00:45,2762,MOBILE-BROWSER,Y,user566,185.146.160.253,ISP28,USA,payee26,VAT,7000,G
20160806 00:46,2763,MOBILE-APP,Y,user587,21.165.171.57,ISP23,USA,payee24,UZB,50,G
20160806 00:47,2764,MOBILE-APP,Y,user641,77.186.120.136,ISP13,NGA,payee4,USA,9000,G
20160806 00:47,2765,MOBILE-BROWSER,Y,user494,187.128.177.181,ISP12,NIU,payee2,CHN,50,G
20160806 00:49,2766,MOBILE-APP,Y,user822,233.217.179.59,ISP1,USA,payee5,UKR,8,G
20160806 00:49,2767,MOBILE-APP,Y,user896,231.129.192.187,ISP30,MNP,payee17,UGA,7000,G
20160806 00:50,2768,MOBILE-BROWSER,Y,user799,77.49.254.0,ISP26,GBR,payee38,USA,1000,G
20160806 00:50,2769,MOBILE-BROWSER,Y,user306,181.255.200.168,ISP20,CHN,payee38,TWN,9,G
20160806 01:00,2770,WEB,Y,user429,144.176.67.110,ISP21,PAK,payee63,TUV,1000,G
20160806 01:02,2771,MOBILE-APP,Y,user291,97.229.132.145,ISP17,PLW,payee78,TUR,700,F
20160806 01:03,2772,MOBILE-BROWSER,Y,user463,185.176.204.148,ISP15,PLW,payee98,RUS,7000,G
20160806 01:13,2773,MOBILE-APP,Y,user733,102.197.225.241,ISP21,CHN,payee58,TUN,80000,G
20160806 01:14,2774,MOBILE-APP,Y,user240,46.107.111.30,ISP29,PSE,payee17,TUN,20,F
20160806 01:15,2775,WEB,Y,user423,32.107.47.43,ISP16,PAN,payee96,RUS,8000,G
20160806 01:19,2776,MOBILE-BROWSER,Y,user636,153.47.148.106,ISP22,CHN,payee37,TON,80000,G
20160806 01:22,2777,MOBILE-APP,Y,user472,35.34.2.103,ISP10,NLD,payee35,TLS,500,G
20160806 01:22,2778,WEB,Y,user474,3.93.231.118,ISP22,CHN,payee37,TKM,800,G
20160806 01:23,2779,WEB,Y,user538,238.113.231.99,ISP14,PHL,payee38,TKL,3,G
20160806 01:24,2780,MOBILE-APP,N,user138,126.214.74.176,ISP4,PAK,payee1,CHN,3000,F
20160806 01:27,2781,MOBILE-BROWSER,Y,user459,46.140.65.122,ISP22,PCN,payee72,TJK,70000,G
20160806 01:28,2782,MOBILE-BROWSER,Y,user540,208.82.155.23,ISP15,POL,payee100,THA,10000,G
20160806 01:30,2783,WEB,Y,user434,84.21.246.85,ISP9,COL,payee11,TGO,4000,G
20160806 01:33,2784,MOBILE-APP,Y,user884,202.145.229.47,ISP24,USA,payee98,ZAF,7,G
20160806 01:41,2785,WEB,Y,user625,118.180.23.1,ISP13,GBR,payee82,YEM,3000,G
20160806 01:45,2786,MOBILE-BROWSER,Y,user877,142.196.162.100,ISP8,CHN,payee85,XKX,80,G
20160806 01:47,2787,WEB,Y,user864,150.224.117.67,ISP24,NLD,payee2,WSM,4,G
20160806 01:49,2788,WEB,Y,user435,97.11.124.174,ISP19,ARG,payee34,WLF,3,G
20160806 01:51,2789,MOBILE-APP,Y,user499,241.58.163.213,ISP21,ISL,payee68,VUT,30,G
20160806 01:52,2790,MOBILE-BROWSER,Y,user512,146.175.207.230,ISP12,ITA,payee60,CHN,900,G
20160806 01:55,2791,MOBILE-BROWSER,Y,user486,204.52.128.27,ISP5,DEU,payee44,RUS,100000,G
20160806 01:56,2792,MOBILE-BROWSER,Y,user372,141.242.68.218,ISP9,MAC,payee26,NGA,20000,G
20160806 01:57,2793,MOBILE-APP,Y,user713,104.19.232.96,ISP16,NCL,payee47,VEN,4,G
20160806 01:57,2794,MOBILE-BROWSER,Y,user857,255.35.51.36,ISP8,NZL,payee17,VCT,9000,G
20160806 01:59,2795,MOBILE-BROWSER,Y,user616,230.69.228.79,ISP26,NIC,payee79,VAT,600,G
20160806 02:03,2796,WEB,Y,user590,66.35.18.201,ISP5,NER,payee55,UZB,800,G
20160806 02:03,2797,WEB,Y,user843,192.133.41.84,ISP20,NGA,payee77,USA,20,G
20160806 02:03,2798,MOBILE-APP,Y,user9,57.101.41.246,ISP3,PNG,payee45,TON,7000,F
20160806 02:07,2799,MOBILE-BROWSER,Y,user814,214.119.46.164,ISP14,NIU,payee8,RUS,30,G
20160806 02:07,2800,MOBILE-APP,Y,user794,68.56.104.248,ISP16,PRK,payee28,CHN,600,G
20160806 02:22,2801,MOBILE-BROWSER,Y,user482,181.32.5.127,ISP5,MNP,payee24,UGA,60000,G
20160806 02:25,2802,WEB,N,user450,161.253.190.251,ISP12,NOR,payee3,CHN,20,G
20160806 02:25,2803,WEB,N,user884,134.170.50.229,ISP8,OMN,payee17,TWN,8,G
20160806 02:27,2804,MOBILE-APP,N,user730,173.34.70.68,ISP18,PAK,payee66,TUV,90000,G
20160806 02:28,2805,MOBILE-APP,N,user512,148.140.183.86,ISP8,PLW,payee96,TUR,5000,G
20160806 02:30,2806,WEB,N,user574,42.201.112.60,ISP20,CHN,payee33,TUN,2000,G
20160806 02:30,2807,MOBILE-APP,N,user639,107.174.242.37,ISP7,CHN,payee91,TTO,700,G
20160806 02:30,2808,MOBILE-BROWSER,Y,user347,157.44.252.3,ISP21,PNG,payee95,TON,8,G
20160806 02:34,2809,WEB,N,user561,167.164.72.115,ISP13,PRY,payee6,TLS,10,G
20160806 02:37,2810,MOBILE-APP,N,user463,5.111.133.67,ISP13,PER,payee5,TKM,30000,G
20160806 02:41,2811,MOBILE-BROWSER,N,user615,119.59.75.63,ISP26,USA,payee56,TKL,9000,G
20160806 02:42,2812,MOBILE-APP,N,user466,127.232.42.236,ISP15,PCN,payee95,TJK,3,G
20160806 02:46,2813,WEB,Y,user341,136.167.152.230,ISP27,POL,payee2,CHN,90000,G
20160806 02:47,2814,MOBILE-BROWSER,N,user857,214.152.147.201,ISP13,COL,payee18,TGO,50000,G
20160806 02:52,2815,MOBILE-APP,N,user641,4.136.23.9,ISP26,USA,payee14,ZAF,9,G
20160806 02:53,2816,MOBILE-APP,N,user713,220.226.188.230,ISP16,GBR,payee98,YEM,2000,G
20160806 02:53,2817,MOBILE-APP,N,user513,227.56.224.99,ISP21,CHN,payee7,NGA,60,G
20160806 02:53,2818,MOBILE-APP,Y,user673,76.165.136.188,ISP13,NLD,payee63,NGA,5,G
20160806 02:56,2819,WEB,N,user472,192.97.61.170,ISP6,ARG,payee20,NGA,40,G
20160806 02:56,2820,WEB,Y,user720,146.77.183.53,ISP22,ISL,payee62,VUT,7000,G
20160806 02:58,2821,WEB,N,user699,12.214.223.0,ISP8,ITA,payee1,CHN,20000,G
20160806 02:58,2822,WEB,N,user587,43.251.200.67,ISP13,USA,payee48,ISL,100,G
20160806 03:00,2823,WEB,N,user278,212.195.245.223,ISP22,PRY,payee2,TLS,600,F
20160806 03:01,2824,MOBILE-BROWSER,N,user423,190.237.226.27,ISP20,USA,payee83,TTO,80,G
20160806 03:08,2825,MOBILE-APP,N,user590,121.226.119.23,ISP28,USA,payee17,CHN,70000,G
20160806 03:11,2826,MOBILE-BROWSER,Y,user498,214.56.195.166,ISP27,NZL,payee98,CHN,2,G
20160806 03:13,2827,MOBILE-APP,N,user794,52.217.166.167,ISP8,NIC,payee12,VAT,60,G
20160806 03:15,2828,MOBILE-APP,N,user822,210.178.110.127,ISP25,USA,payee34,UZB,9,G
20160806 03:16,2829,WEB,N,user814,13.147.104.79,ISP27,NGA,payee94,USA,10,G
20160806 03:20,2830,MOBILE-APP,Y,user828,192.199.218.4,ISP27,NIU,payee86,URY,10,G
20160806 03:21,2831,MOBILE-BROWSER,N,user625,165.53.172.106,ISP19,PRK,payee91,UKR,700,G
20160806 03:21,2832,MOBILE-APP,N,user825,66.176.20.30,ISP8,MNP,payee29,UGA,8,G
20160806 03:23,2833,MOBILE-APP,N,user364,63.214.74.252,ISP12,NOR,payee38,TZA,80000,G
20160806 03:31,2834,WEB,N,user566,169.123.52.142,ISP21,OMN,payee86,TWN,400,G
20160806 03:37,2835,WEB,N,user800,197.117.27.170,ISP16,PAK,payee26,TUV,7,G
20160806 03:38,2836,MOBILE-APP,Y,user522,122.202.249.159,ISP27,CHN,payee46,TUR,2000,G
20160806 03:44,2837,WEB,N,user499,5.6.133.146,ISP24,PSE,payee18,CHN,10,G
20160806 03:51,2838,WEB,N,user494,187.168.213.139,ISP24,PAN,payee88,RUS,1,G
20160806 03:55,2839,WEB,Y,user390,134.71.179.184,ISP28,PNG,payee2,RUS,200,G
20160806 03:59,2840,MOBILE-APP,Y,user540,237.79.250.182,ISP22,USA,payee45,TLS,2,G
20160806 04:02,2841,MOBILE-BROWSER,Y,user733,175.165.148.45,ISP26,CHN,payee26,TKM,10,G
20160806 04:06,2842,MOBILE-APP,Y,user820,255.181.187.220,ISP6,USA,payee59,TKL,4000,G
20160806 04:09,2843,WEB,Y,user435,81.196.3.19,ISP24,PCN,payee29,TJK,1,G
20160806 04:14,2844,MOBILE-BROWSER,Y,user528,63.130.189.239,ISP9,USA,payee21,THA,40000,G
20160806 04:21,2845,WEB,Y,user896,109.119.164.147,ISP20,USA,payee11,TGO,8,G
20160806 04:21,2846,WEB,Y,user533,195.117.148.121,ISP14,USA,payee65,WSM,3000,G
20160806 04:22,2847,MOBILE-APP,N,user92,87.140.249.73,ISP3,CHN,payee51,CHN,70000,F
20160806 04:23,2848,WEB,Y,user636,50.161.19.45,ISP2,GBR,payee97,WLF,600,G
20160806 04:25,2849,WEB,Y,user864,102.115.170.63,ISP16,CHN,payee16,VUT,4000,G
20160806 04:27,2850,WEB,Y,user557,8.223.150.170,ISP21,NLD,payee17,CHN,100000,G
20160806 04:28,2851,MOBILE-BROWSER,Y,user278,82.231.53.155,ISP5,PHL,payee97,TKL,900,F
20160806 04:31,2852,MOBILE-APP,Y,user877,210.168.172.74,ISP26,ARG,payee75,RUS,10,G
20160806 04:31,2853,MOBILE-APP,Y,user760,179.169.153.188,ISP29,ISL,payee73,NGA,10,G
20160806 04:36,2854,MOBILE-APP,Y,user486,44.191.24.100,ISP22,CHN,payee62,VEN,900,G
20160806 04:41,2855,WEB,Y,user497,119.234.229.135,ISP4,CHN,payee90,VCT,7000,G
20160806 04:42,2856,MOBILE-BROWSER,Y,user488,199.218.104.204,ISP20,CHN,payee51,VAT,30,G
20160806 04:45,2857,MOBILE-BROWSER,Y,user224,74.27.237.255,ISP3,PCN,payee36,TJK,60,F
20160806 04:46,2858,MOBILE-BROWSER,Y,user459,22.126.11.16,ISP9,NCL,payee30,UZB,100000,G
20160806 04:46,2859,WEB,Y,user799,49.119.108.145,ISP13,GBR,payee21,ZAF,40000,G
20160806 04:47,2860,MOBILE-BROWSER,Y,user306,231.76.37.23,ISP18,GBR,payee17,YEM,5,G
20160806 04:49,2861,MOBILE-BROWSER,Y,user616,90.24.71.85,ISP18,CHN,payee68,XKX,4000,G
20160806 04:51,2862,MOBILE-APP,Y,user321,66.58.147.193,ISP4,NLD,payee2,WSM,50,G
20160806 04:51,2863,MOBILE-BROWSER,Y,user267,170.245.72.244,ISP17,USA,payee66,NGA,700,F
20160806 04:52,2864,WEB,Y,user429,46.107.29.126,ISP7,ARG,payee19,WLF,80000,G
20160806 04:53,2865,WEB,Y,user581,19.211.208.1,ISP9,ISL,payee90,VUT,5,G
20160806 04:57,2866,MOBILE-BROWSER,Y,user379,158.70.91.193,ISP23,ITA,payee63,CHN,500,G
20160806 04:59,2867,MOBILE-APP,Y,user748,166.189.80.154,ISP29,DEU,payee26,RUS,60000,G
20160806 05:02,2868,MOBILE-APP,N,user92,156.2.25.41,ISP10,COL,payee90,TGO,80000,F
20160806 05:07,2869,WEB,Y,user468,51.5.254.96,ISP14,MAC,payee67,NGA,20000,G
20160806 05:07,2870,WEB,Y,user183,54.127.195.195,ISP15,USA,payee53,ZAF,7,F
20160806 05:08,2871,WEB,Y,user434,99.181.187.18,ISP14,NCL,payee69,VEN,2000,G
20160806 05:09,2872,WEB,Y,user538,136.13.254.27,ISP19,NZL,payee36,NGA,60,G
20160806 05:15,2873,MOBILE-BROWSER,Y,user664,32.44.91.196,ISP30,CHN,payee82,NGA,8,G
20160806 05:17,2874,MOBILE-APP,Y,user475,95.137.29.76,ISP21,CHN,payee81,NGA,9000,G
20160806 05:22,2875,WEB,N,user72,189.77.244.250,ISP6,GBR,payee17,YEM,9,F
20160806 05:25,2876,WEB,Y,user630,81.119.89.165,ISP14,NGA,payee77,USA,400,G
20160806 05:26,2877,WEB,Y,user372,175.90.36.121,ISP26,NIU,payee37,URY,4,G
20160806 05:27,2878,MOBILE-BROWSER,Y,user843,41.35.206.193,ISP5,PRK,payee91,UKR,1,G
20160806 05:28,2879,MOBILE-APP,Y,user837,60.9.112.254,ISP18,MNP,payee91,UGA,10000,G
20160806 05:28,2880,MOBILE-APP,Y,user875,254.80.101.64,ISP2,USA,payee31,TZA,200,G
20160806 05:33,2881,MOBILE-BROWSER,N,user837,25.42.188.188,ISP21,USA,payee80,CHN,50,G
20160806 05:40,2882,MOBILE-BROWSER,N,user138,223.222.243.244,ISP10,CHN,payee54,XKX,80000,F
20160806 05:42,2883,WEB,Y,user561,45.150.138.60,ISP24,PAK,payee34,TUV,9000,G
20160806 05:44,2884,MOBILE-APP,N,user673,15.93.4.5,ISP15,PLW,payee22,TUR,20,G
20160806 05:47,2885,WEB,N,user341,113.85.58.61,ISP20,PSE,payee53,TUN,9,G
20160806 05:52,2886,MOBILE-APP,N,user379,84.16.54.152,ISP16,CHN,payee69,TTO,7,G
20160806 05:55,2887,WEB,Y,user116,78.157.122.69,ISP26,CHN,payee26,CHN,400,F
20160806 06:00,2888,MOBILE-APP,Y,user641,244.98.210.142,ISP23,PNG,payee2,TON,60,G
20160806 06:04,2889,MOBILE-BROWSER,Y,user825,83.152.47.65,ISP27,PRY,payee61,TLS,80,G
20160806 06:10,2890,MOBILE-BROWSER,Y,user513,72.222.196.243,ISP23,PER,payee35,TKM,30000,G
20160806 06:11,2891,WEB,Y,user82,255.67.138.103,ISP15,ARG,payee40,WLF,2,F
20160806 06:19,2892,MOBILE-APP,N,user321,241.53.38.185,ISP8,PHL,payee58,NGA,90000,G
20160806 06:19,2893,MOBILE-BROWSER,Y,user472,38.51.177.73,ISP21,PCN,payee17,RUS,7,G
20160806 06:20,2894,MOBILE-APP,Y,user699,215.213.82.176,ISP13,POL,payee53,THA,7,G
20160806 06:25,2895,MOBILE-BROWSER,N,user843,101.2.200.82,ISP28,USA,payee56,TGO,8,G
20160806 06:27,2896,MOBILE-BROWSER,Y,user625,4.168.121.146,ISP7,USA,payee3,ZAF,10,G
20160806 06:34,2897,WEB,N,user896,198.34.186.85,ISP2,GBR,payee20,YEM,6,G
20160806 06:43,2898,MOBILE-APP,Y,user466,71.223.20.72,ISP14,CHN,payee27,RUS,900,G
20160806 06:48,2899,WEB,N,user251,145.224.233.51,ISP22,ISL,payee2,VUT,600,F
20160806 06:51,2900,WEB,N,user799,120.64.248.198,ISP22,NLD,payee64,CHN,5000,G
20160806 07:00,2901,MOBILE-BROWSER,Y,user590,156.25.129.13,ISP30,ARG,payee80,CHN,50,G
20160806 07:04,2902,MOBILE-BROWSER,N,user540,214.49.72.246,ISP7,ISL,payee23,VUT,900,G
20160806 07:11,2903,MOBILE-APP,Y,user587,179.85.244.25,ISP1,ITA,payee96,CHN,80,G
20160806 07:12,2904,MOBILE-BROWSER,N,user820,180.248.81.57,ISP2,DEU,payee55,RUS,600,G
20160806 07:14,2905,WEB,Y,user615,247.8.230.106,ISP15,MAC,payee84,NGA,7,G
20160806 07:16,2906,MOBILE-APP,Y,user364,214.153.85.64,ISP25,USA,payee65,VEN,600,G
20160806 07:19,2907,MOBILE-BROWSER,N,user475,106.112.161.119,ISP18,USA,payee9,VCT,30000,G
20160806 07:19,2908,MOBILE-BROWSER,N,user347,179.102.102.111,ISP24,NIC,payee26,VAT,100000,G
20160806 07:19,2909,WEB,N,user429,231.89.168.212,ISP30,NER,payee45,UZB,600,G
20160806 07:21,2910,MOBILE-BROWSER,Y,user56,11.215.184.50,ISP2,USA,payee34,RUS,10,F
20160806 07:22,2911,WEB,Y,user616,249.108.26.66,ISP2,NGA,payee20,USA,200,G
20160806 07:22,2912,MOBILE-BROWSER,Y,user713,148.157.92.112,ISP22,NIU,payee48,URY,800,G
20160806 07:22,2913,WEB,Y,user459,169.155.152.86,ISP6,PRK,payee2,UKR,7000,G
20160806 07:23,2914,MOBILE-BROWSER,Y,user486,70.217.53.217,ISP7,MNP,payee12,UGA,100000,G
20160806 07:27,2915,MOBILE-APP,Y,user720,206.206.61.89,ISP26,NOR,payee43,TZA,1000,G
20160806 07:34,2916,WEB,Y,user499,183.6.184.138,ISP28,OMN,payee73,CHN,5,G
20160806 07:35,2917,WEB,Y,user482,195.85.43.190,ISP27,PAK,payee92,CHN,6000,G
20160806 07:40,2918,WEB,Y,user497,116.192.141.0,ISP28,PLW,payee81,CHN,500,G
20160806 07:43,2919,WEB,Y,user800,45.18.207.148,ISP13,PSE,payee21,TUN,500,G
20160806 07:48,2920,WEB,Y,user498,15.111.151.33,ISP27,PAN,payee17,TTO,10000,G
20160806 07:50,2921,MOBILE-BROWSER,Y,user630,137.217.52.54,ISP4,PNG,payee25,TON,60,G
20160806 07:53,2922,MOBILE-APP,Y,user857,190.113.59.178,ISP6,PRY,payee10,TLS,3,G
20160806 07:56,2923,MOBILE-BROWSER,Y,user494,205.49.243.113,ISP8,PER,payee86,TKM,600,G
20160806 07:57,2924,WEB,Y,user463,147.42.195.24,ISP24,PHL,payee17,TKL,8,G
20160806 08:01,2925,MOBILE-BROWSER,Y,user581,134.177.33.180,ISP14,PCN,payee28,TJK,8,G
20160806 08:01,2926,WEB,Y,user730,135.65.78.107,ISP27,POL,payee33,THA,40000,G
20160806 08:01,2927,MOBILE-BROWSER,Y,user450,232.158.116.99,ISP18,COL,payee45,CHN,90,G
20160806 08:05,2928,WEB,Y,user822,146.77.183.53,ISP28,USA,payee77,ZAF,60,G
20160806 08:06,2929,MOBILE-APP,Y,user574,168.82.48.147,ISP19,GBR,payee85,YEM,70,G
20160806 08:08,2930,WEB,Y,user522,20.53.177.85,ISP27,CHN,payee14,XKX,9,G
20160806 08:08,2931,WEB,Y,user528,123.119.87.230,ISP18,NLD,payee78,RUS,30000,G
20160806 08:11,2932,WEB,Y,user875,243.119.105.17,ISP4,ARG,payee20,RUS,30,G
20160806 08:15,2933,WEB,Y,user733,105.92.17.55,ISP30,ISL,payee2,VUT,900,G
20160806 08:16,2934,WEB,Y,user748,219.47.131.129,ISP28,ITA,payee97,CHN,9,G
20160806 08:23,2935,MOBILE-BROWSER,Y,user306,85.6.164.39,ISP26,DEU,payee60,RUS,1,G
20160806 08:25,2936,WEB,Y,user390,199.235.143.72,ISP21,USA,payee24,NGA,90000,G
20160806 08:29,2937,MOBILE-BROWSER,Y,user538,193.157.28.240,ISP5,USA,payee55,VEN,50000,G
20160806 08:30,2938,MOBILE-BROWSER,Y,user664,156.175.84.50,ISP13,USA,payee59,VCT,1000,G
20160806 08:39,2939,WEB,N,user68,189.77.112.141,ISP30,DEU,payee6,RUS,20000,F
20160806 08:41,2940,MOBILE-BROWSER,Y,user533,80.110.211.68,ISP18,USA,payee26,VAT,8,G
20160806 08:41,2941,MOBILE-APP,Y,user864,81.22.104.161,ISP21,USA,payee22,UZB,5000,G
20160806 08:43,2942,WEB,Y,user423,52.191.90.174,ISP23,USA,payee90,USA,10,G
20160806 08:44,2943,WEB,Y,user814,234.36.223.106,ISP2,USA,payee39,URY,20,G
20160806 08:50,2944,MOBILE-BROWSER,Y,user877,203.2.152.109,ISP25,USA,payee41,UKR,20000,G
20160806 08:52,2945,WEB,Y,user434,179.42.227.99,ISP5,GBR,payee62,CHN,7000,G
